Project_Name;date;Resource_Handling;Assignment;Exception_Handling;Misused_Functionality;Synchronization;Null_Pointer;Logging;Complexity;Cohesion;Coupling;Encapsulation;Resource_Handling_Eval;Assignment_Eval;Exception_Handling_Eval;Misused_Functionality_Eval;Synchronization_Eval;Null_Pointer_Eval;Logging_Eval;Complexity_Eval;Cohesion_Eval;Coupling_Eval;Encapsulation_Eval;Confidentiality_Eval;Integrity_Eval;Availability_Eval;Security_Index
10 spring-boot-72db5becd69f1ecced1319018a7d17f49d8329b3;1/4/2016;0.004455652;0.004889683;0.000295473;0.000956737;0.000116042;0.0000249;0.000128858;71.31422272;-719.5999321;27.68782065;6.815351442;0.981580178;1;0.926131709;0.949645408;0.903298642;1;0.83892729;0;1;0.248894864;0;0.872791897;0.863350316;0.873828115;0.86990311
11 spring-boot-2e86f0f89088220edb3f7fc828cbcd5ba1dc9615;8/4/2016;0.004589486;0.005033964;0.000299082;0.000968389;0.000115005;0.0000256;0.000131237;71.06893243;-719.0964984;27.60733489;6.784217817;0.980380947;1;0.925229604;0.949032165;0.904162656;1;0.835954096;0;1;0.25026143;0;0.872291618;0.862995077;0.873399807;0.869475211
12 spring-boot-2591abee55c5e40032580cf546b6331781de62f3;15/4/2016;0.004599168;0.005043237;0.000299721;0.000970476;0.000115065;0.0000255;0.000130568;71.29094715;-714.5825334;27.63027031;6.869328511;0.980294195;1;0.925069737;0.948922311;0.90411223;1;0.836789829;0;1;0.24987268;0;0.872266644;0.862971892;0.873405192;0.869460955
13 spring-boot-93382648abb52a80cd933eb1db2bc4d1dc6c38e8;22/4/2016;0.004607635;0.005051213;0.000299622;0.000968089;0.000115716;0.0000255;0.000130525;71.27089717;-714.3407676;27.62680053;6.867670067;0.980218327;1;0.92509451;0.949047953;0.903569944;1;0.836843789;0;1;0.249930399;0;0.872219381;0.862916883;0.873333964;0.869403127
14 spring-boot-6fe9177f0df8fa2c6b2e83c549bbbf588309c199;29/4/2016;0.004640707;0.005086711;0.00030353;0.000977697;0.000115975;0.0000258;0.000130084;71.24982836;-713.4515355;27.62589016;6.864717788;0.979921977;1;0.924117465;0.948542241;0.903354444;1;0.837394569;0;1;0.249947374;0;0.871964051;0.862657903;0.873155768;0.869172315
15 spring-boot-1d6b1d7d574ea73d485eeb3478f711398eb85d19;6/5/2016;0.004657637;0.00510548;0.000303378;0.000979614;0.00011626;0.0000258;0.000130019;71.21303574;-713.0770249;27.61863131;6.862500464;0.979770275;1;0.924155599;0.948441376;0.903116374;1;0.837476284;0;1;0.250069601;0;0.871909067;0.862595157;0.873107077;0.869116847
16 spring-boot-4023637b07ec56324b05a8d743ff74895607746a;13/5/2016;0.004676437;0.005125348;0.0003042;0.000984784;0.000117212;0.0000258;0.000131305;71.17354102;-712.5588025;27.61760767;6.858712816;0.979601816;1;0.92394989;0.948169238;0.902323587;1;0.835869254;0;1;0.250086577;0;0.871644964;0.862290548;0.872786008;0.868820283
17 spring-boot-3d0b682f0f82ab91d28a1c6f1d0be6a7d65066f7;20/5/2016;0.004681571;0.005129971;0.000304775;0.000985449;0.000116825;0.0000261;0.000131256;71.1588006;-712.2401335;27.62070653;6.856867632;0.979555818;1;0.923806363;0.948134255;0.902646236;1;0.835930274;0;1;0.250033952;0;0.871644084;0.862312962;0.872806482;0.868834284
18 spring-boot-71917abccf799cf2575f4d22a3a0737946ab32c0;27/5/2016;0.004690967;0.005138903;0.000305037;0.000987247;0.000117137;0.0000261;0.000131908;71.15805391;-711.9543579;27.62599674;6.856130633;0.979471624;1;0.923740874;0.948039657;0.902386029;1;0.835115404;0;1;0.249945677;0;0.871532504;0.862192626;0.872665745;0.868710079
19 spring-boot-6712de586be33012337514e065f67dabd79653a7;3/6/2016;0.004717947;0.005168859;0.00030518;0.000997836;0.0001159;0.0000285;0.000131673;71.10301645;-710.6429294;27.61925906;6.849103885;0.979229868;1;0.923704982;0.947482318;0.903416794;1;0.835408501;0;1;0.250059416;0;0.871530682;0.862214037;0.872759918;0.868747996
20 spring-boot-50ca35bdaef1d6ebe972f98adf6ae15dea065492;10/6/2016;0.004725794;0.00517729;0.000307511;0.000999667;0.000115874;0.0000285;0.000131643;71.09870002;-710.4422353;27.62161044;6.847992609;0.97915955;1;0.923122281;0.947385923;0.903438614;1;0.835445685;0;1;0.250018674;0;0.87142324;0.862122869;0.872677846;0.868654444
21 spring-boot-62a41aeed716f1124b5451c2ffd2209709297ed5;17/6/2016;0.0047448;0.005196327;0.000309012;0.001007199;0.000117849;0.0000281;0.000131553;71.06413222;-709.846968;27.62051912;6.845614143;0.978989247;1;0.922747119;0.946989504;0.901792347;1;0.835559278;0;1;0.250037347;0;0.871128999;0.861729742;0.872361446;0.868319888
22 spring-boot-3151df624a55eef032290a05b899f5ea5ceace9a;24/6/2016;0.00480455;0.005263572;0.000313723;0.001022619;0.00011976;0.0000283;0.000132185;69.17154703;-716.3509123;27.75456796;6.665852391;0.978453856;1;0.921569291;0.946177942;0.900200014;1;0.834769188;0;1;0.247762567;0;0.870483204;0.861034446;0.871670834;0.867642722
23 spring-boot-fd168659880148a4e9af635730ab9c309df784b5;1/7/2016;0.004822721;0.005283293;0.000316018;0.001027058;0.000101774;0.0000279;0.000131789;69.1462945;-717.2452029;27.74057423;6.664209709;0.978291028;1;0.920995553;0.945944325;0.915188093;1;0.835263652;0;1;0.248000231;0;0.871858229;0.863211174;0.873704193;0.869504239
24 spring-boot-a72e494896f06dbbe2e56ab6eb0af2804eb1c498;8/7/2016;0.004831589;0.005291264;0.000316221;0.001027286;0.000101729;0.0000279;0.00013173;69.18778126;-716.105059;27.74551963;6.662989495;0.978211566;1;0.920944841;0.945932315;0.915226202;1;0.835337673;0;1;0.247915351;0;0.871837768;0.863202957;0.873690615;0.869490155
25 spring-boot-d708bff26d912e5480c3392ec472d0a946f1d1de;15/7/2016;0.00484911;0.005309961;0.000316771;0.00103097;0.000102028;0.0000279;0.000132017;69.17894036;-715.744449;27.74859461;6.660870117;0.978054571;1;0.920807293;0.945738415;0.914976274;1;0.834979289;0;1;0.247864423;0;0.871715325;0.863070801;0.873565817;0.869363703
26 spring-boot-51862f3c8112dfc65bb4fa9fb3e211918aee45be;22/7/2016;0.004857049;0.005321872;0.000316659;0.001033019;0.000102337;0.0000279;0.000132315;69.17373528;-715.2593821;27.74754856;6.659080055;0.977983436;1;0.920835208;0.945630595;0.914719104;1;0.834606747;0;1;0.247881399;0;0.87164585;0.862984816;0.873482177;0.869284011
27 spring-boot-9cb95f423c9b62181d11b20ed20a08e929eea0a4;29/7/2016;0.004863743;0.005329974;0.000316445;0.001033696;0.000102612;0.0000279;0.000132914;69.15802361;-714.3902044;27.75277724;6.659486692;0.977923451;1;0.920888855;0.945594947;0.914489948;1;0.833857986;0;1;0.247793124;0;0.871570311;0.862901944;0.873373308;0.869194926
28 spring-boot-1b42e1aaa33593e3c2efc821bc6b515777ccdcc2;5/8/2016;0.004863724;0.005329953;0.000316443;0.001033692;0.000102612;0.0000279;0.000132913;69.15776476;-714.3875836;27.75274856;6.65944494;0.977923616;1;0.920889154;0.945595153;0.914490272;1;0.833858616;0;1;0.247793124;0;0.87157048;0.862902122;0.873373485;0.869195101
29 spring-boot-79b0d14504e1c9fc138e7359cf5bd3754e84a6f3;12/8/2016;0.00486901;0.005337495;0.000316684;0.001033352;0.000102578;0.0000279;0.000133902;69.14336644;-714.1350896;27.75840554;6.657771759;0.977876254;1;0.920829105;0.945613037;0.914518382;1;0.832622402;0;1;0.247696361;0;0.871486286;0.862833179;0.87324949;0.869102733
30 spring-boot-54a3ce8827da7323ce1b089485190d9889df2c60;19/8/2016;0.004874562;0.005342641;0.000316642;0.001034592;0.000102564;0.0000279;0.000133884;69.14596564;-713.8491178;27.76165861;6.656730771;0.977826508;1;0.920839569;0.945547767;0.914529679;1;0.832644523;0;1;0.247642038;0;0.871470139;0.862816757;0.873238544;0.869088229
31 spring-boot-c4cb8317704add37b5d1a8070d943ecad3152578;26/8/2016;0.004891769;0.005362548;0.000317406;0.001037502;0.000102478;0.0000279;0.000135491;69.13107843;-713.0386132;27.77124128;6.653479466;0.977672321;1;0.920648458;0.945394628;0.914601807;1;0.83063647;0;1;0.247479069;0;0.871284151;0.862649502;0.873004842;0.8688926
32 spring-boot-b803384348162aaa38ed9acfa11a5e038f7f5f56;9/9/2016;0.004898422;0.005369768;0.000318012;0.00104033;0.000102452;0.0000278;0.000136144;69.12289132;-712.8194095;27.78705961;6.654639267;0.977612709;1;0.920496911;0.945245781;0.914623709;1;0.829820414;0;1;0.247210848;0;0.871181997;0.862549008;0.872885228;0.868785191
