Project_Name;date;Resource_Handling;Assignment;Exception_Handling;Misused_Functionality;Synchronization;Null_Pointer;Logging;Complexity;Cohesion;Coupling;Encapsulation;Resource_Handling_Eval;Assignment_Eval;Exception_Handling_Eval;Misused_Functionality_Eval;Synchronization_Eval;Null_Pointer_Eval;Logging_Eval;Complexity_Eval;Cohesion_Eval;Coupling_Eval;Encapsulation_Eval;Confidentiality_Eval;Integrity_Eval;Availability_Eval;Security_Index
10 guava-a54bc6e1fea45a672837f334362910dbf1e6da5e;04/03/2016;0.01521014;0.017070146;0.000309044;0.002185316;0.000255464;0.000273643;2.39198E-05;32.9666969;655.2464288;22.02135275;266.2873173;0.885213795;0.968793648;0.922738954;0.884983394;0.787113527;0.902270415;1;0.390347468;0.38016758;0.345089192;0;0.827785044;0.821873335;0.829598548;0.826336334
11 guava-219235d1add4557c4a92db136b056f1afcdcae55;11/03/2016;0.015218425;0.017078625;0.000309076;0.002185543;0.000256447;0.000275585;2.39223E-05;32.95513512;652.8145608;21.95944783;266.3148101;0.885139559;0.968717401;0.922730896;0.884971397;0.786293912;0.901576727;1;0.390500017;0.381176944;0.346140004;0;0.82766704;0.821708754;0.829392214;0.826173377
12 guava-e6acf93a0d2fe6fdf12f8232b6002a66599ad6c7;18/03/2016;0.01523149;0.017088941;0.000310376;0.002202421;0.000257526;0.000276744;2.40229E-05;32.97906451;655.3183315;21.94748879;267.4259205;0.885022494;0.968624627;0.922405982;0.884083109;0.785395284;0.90116286;1;0.39018298;0.380137737;0.346343716;0;0.827331303;0.821253501;0.82903284;0.825789961
13 guava-65e6bd2efb54b9f6a94de0771db698cea8d2a1ca;25/03/2016;0.015234775;0.017093097;0.000310521;0.002203452;0.000256685;0.000276874;2.40342E-05;32.9831559;655.625142;21.94576643;267.5512581;0.884993053;0.968587259;0.922369653;0.884028838;0.786095948;0.901116586;1;0.390128593;0.3800104;0.346372575;0;0.82736987;0.821327856;0.829101378;0.825850441
14 guava-c995616f2409e2b20e890e415d6dd3d38d5bc1fe;01/04/2016;0.015239256;0.017098756;0.000310397;0.002206415;0.000256582;0.000278685;2.40246E-05;32.98370174;655.547264;21.93808103;267.451407;0.884952906;0.968536364;0.922400687;0.883872888;0.78618146;0.900469701;1;0.390120633;0.380042732;0.34650329;0;0.827298867;0.821248014;0.828960379;0.82575317
15 guava-2645626b6c724f1b9535e8bb49663c11e661a5a7;08/04/2016;0.015257039;0.017118684;0.000309154;0.002192881;0.000256348;0.00027651;2.40026E-05;32.73347466;649.2588032;21.85806278;267.1908479;0.884793553;0.968357154;0.922711492;0.88458519;0.786376484;0.901246272;1;0.393440905;0.382652743;0.347861367;0;0.827602325;0.821659803;0.829434839;0.826149699
16 guava-d02eda3dc4e1066f90b091d29f0323287cbd5b95;15/04/2016;0.01525324;0.017114304;0.000309058;0.002192197;0.000256268;0.000276424;2.39952E-05;32.79406302;658.1290805;22.01778041;267.1076279;0.884827598;0.968396544;0.922735601;0.884621192;0.786443121;0.901277077;1;0.392637036;0.378971152;0.345150305;0;0.827473024;0.821563114;0.829214078;0.826000797
17 guava-5ab9ab92200446e240934fb0b06d9cb497622f57;22/04/2016;0.015141829;0.01700098;0.000310019;0.002177835;0.000262842;0.000275358;2.40698E-05;32.66099037;656.8566547;21.97375525;267.9135451;0.885825906;0.969415646;0.922495249;0.885377086;0.780964833;0.90165768;1;0.39440263;0.379499263;0.345897248;0;0.827477351;0.821248203;0.828918008;0.825798599
18 guava-6c86373a9f7407af9a8a921435ee2e0e1ade922f;29/04/2016;0.015143738;0.017003242;0.000310078;0.002176323;0.000262892;0.000275411;2.40744E-05;32.65658689;656.895186;21.9730136;267.9764707;0.885808796;0.969395303;0.922480546;0.885456707;0.780923281;0.901639024;1;0.394460996;0.379483284;0.345909131;0;0.82747309;0.821253337;0.828908629;0.825795764
19 guava-c234ed7f015dc90d0380558e663f57c5c445a288;06/05/2016;0.015139011;0.016998526;0.000311043;0.002176335;0.000262894;0.000275412;2.40745E-05;32.65473406;656.8935252;21.97296144;267.9780498;0.885851156;0.969437719;0.922239353;0.885456045;0.780922015;0.901638456;1;0.394484874;0.379483948;0.345910829;0;0.827455236;0.821237196;0.828891952;0.825778875
