Project_Name;date;Resource_Handling;Assignment;Exception_Handling;Misused_Functionality;Synchronization;Null_Pointer;Logging;Complexity;Cohesion;Coupling;Encapsulation;Resource_Handling_Eval;Assignment_Eval;Exception_Handling_Eval;Misused_Functionality_Eval;Synchronization_Eval;Null_Pointer_Eval;Logging_Eval;Complexity_Eval;Cohesion_Eval;Coupling_Eval;Encapsulation_Eval;Confidentiality_Eval;Integrity_Eval;Availability_Eval;Security_Index
20 incubator-dubbo-9bff674807fef9067bdf3ae033947295a3cfa569;15/12/2017;0.003112335;0.00372011;0.000223285;0.000449261;0.000074911;0.000029799;0.000100985;60.86593532;18.21251333;24.62592729;4.345679689;0.993617066;1;0.944178691;0.976354702;1;1;0.87376831;0.020258565;0.97645537;0.300873583;0.152654282;0.901009592;0.897403013;0.900884817;0.89967583
21 incubator-dubbo-31d2f6b9849135ba8aed1312d10064aab1f7ed19;22/12/2017;0.003112335;0.00372011;0.000223285;0.000449261;0.000074911;0.000029799;0.000100985;60.86593532;18.21251333;24.62592729;4.345679689;0.993617066;1;0.944178691;0.976354702;1;1;0.87376831;0.020258565;0.97645537;0.300873583;0.152654282;0.901009592;0.897403013;0.900884817;0.89967583
22 incubator-dubbo-72cecba20b7f4c9be6a725c39bcc1827dbe0e306;29/12/2017;0.003112335;0.00372011;0.000223285;0.000449261;0.000074911;0.000029799;0.000100985;60.86593532;18.21251333;24.62592729;4.345679689;0.993617066;1;0.944178691;0.976354702;1;1;0.87376831;0.020258565;0.97645537;0.300873583;0.152654282;0.901009592;0.897403013;0.900884817;0.89967583
23 incubator-dubbo-22bb9cbcf75cab6445b8706574a986517855b535;5/1/2018;0.003024621;0.00361162;0.000214857;0.000445146;0.000072411;0.000029281;0.000101889;60.00979282;35.97419972;24.4709729;4.281126509;0.99440304;1;0.946285679;0.976571247;1;1;0.872638697;0.031616202;0.952159539;0.303504859;0.161188737;0.901713812;0.89816131;0.901239726;0.900281579
24 incubator-dubbo-926a7194bf839931ef4463c7c537486b1cecfdf3;12/1/2018;0.022622527;0.027108308;0.001787798;0.003532169;0.000493997;0.000251522;0.000897518;60.96765496;364.4563012;21.11525329;3.169115239;0.818794564;0.878522407;0.553050386;0.814096389;0.588335882;0.910170624;0.404761905;0.018909497;0.502835884;0.360471117;0.308325394;0.692957548;0.685663308;0.680614801;0.686343245
25 incubator-dubbo-ed1ae3d33703f5cc63d4869feee32cbd16335ecf;19/1/2018;0.003117629;0.003725472;0.000223648;0.000449779;0.000074894;0.000029792;0.000100962;60.87826434;18.29028499;24.62349143;4.343896873;0.993569634;1;0.944087915;0.976327402;1;1;0.873796959;0.020095403;0.976348988;0.300916023;0.152892453;0.900991022;0.897388226;0.900863856;0.899657726
26 incubator-dubbo-daac568cf8a360cb10ad614006d706f3dd428c49;26/1/2018;0.02230768;0.026691545;0.001739457;0.003533103;0.000496730;0.000233011;0.000765867;60.99712258;364.6383248;21.11875633;3.159130524;0.821615772;0.882270276;0.565135716;0.814047212;0.586058573;0.916781646;0.428571429;0.018518175;0.502586898;0.360411701;0.309648566;0.697605584;0.689405308;0.686041765;0.690948451
27 incubator-dubbo-ce955d58445cce71682875982a3657f937110e04;2/2/2018;0.003119607;0.003726813;0.000222814;0.00045018;0.000075306;0.000029791;0.000101373;60.88000259;18.34329895;24.62722212;4.34325695;0.993551905;1;0.944296419;0.97630631;1;1;0.873283404;0.020071526;0.976276472;0.300851515;0.152971843;0.900986625;0.897379883;0.900833816;0.899643468
28 incubator-dubbo-16bac78fe4ba9f52f1204e869968f2b1d6dcba5e;9/2/2018;0.022455408;0.026861423;0.001750409;0.003555349;0.000499857;0.000234479;0.000770689;61.33085465;366.7661249;21.20473428;3.174791923;0.820292041;0.880742597;0.562397643;0.812876382;0.583452239;0.916257671;0.428571429;0.014091588;0.499901799;0.358951768;0.307584418;0.695940011;0.687699403;0.684512607;0.689315069
29 incubator-dubbo-2c20d99d9804271e1c1953242ea0aa510854eda1;16/2/2018;0.022455408;0.026861423;0.001750409;0.003555349;0.000499857;0.000234479;0.000770689;61.33085465;366.7661249;21.20473428;3.174791923;0.820292041;0.880742597;0.562397643;0.812876382;0.583452239;0.916257671;0.428571429;0.014091588;0.499901799;0.358951768;0.307584418;0.695940011;0.687699403;0.684512607;0.689315069
30 incubator-dubbo-84124c4cd728947d057299fd0eb5760df1419aaf;23/2/2018;0.022503863;0.026927111;0.001751548;0.00356287;0.000499925;0.000262642;0.000768000;61.61926015;372.2770435;21.21590413;3.167384252;0.819857862;0.880151883;0.562112943;0.812480522;0.583395975;0.906199404;0.428571429;0.010265914;0.497614491;0.358761637;0.308563565;0.694753509;0.686510144;0.681919334;0.687658889
31 incubator-dubbo-b62643295cf6e530d373974e27364b5dccedcc48;2/3/2018;0.022514578;0.026937376;0.001752805;0.003569053;0.000500284;0.000262830;0.000768552;61.65936301;372.5443503;21.23001811;3.169674109;0.819761846;0.880059571;0.561798629;0.812155119;0.583096937;0.906132074;0.428571429;0.00973398;0.497503547;0.358522276;0.308259236;0.694563779;0.686288012;0.681746494;0.687464008
32 incubator-dubbo-a8aba7c71f49beaa3865e63c592c3509eed82e67;9/3/2018;0.003131162;0.003742055;0.000223477;0.000452536;0.000075457;0.000033077;0.000101299;61.01231523;19.64692769;24.63026469;4.34170515;0.99344837;1;0.944130694;0.976182305;1;1;0.873376689;0.018316544;0.974493266;0.300800587;0.153170319;0.900867303;0.897253337;0.90069783;0.899516196
33 incubator-dubbo-5fb3dbdc141c7bd85916221031b89a5d7be70fb8;16/3/2018;0.023361724;0.027642351;0.001736481;0.003667536;0.000502955;0.000262491;0.000774625;63.80113073;372.8588182;20.69669591;3.207103785;0.812170932;0.873719865;0.565879805;0.806971815;0.580870565;0.906253114;0.428571429;0;0.497373014;0.367577258;0.303297343;0.69139541;0.683087467;0.679865231;0.684714225
34 incubator-dubbo-bb8884e04433677d6abc6f05c6ad9d39e3dcf236;23/3/2018;0.023361724;0.027642351;0.001736481;0.003667536;0.000502955;0.000262491;0.000774625;63.80113073;372.8588182;20.69669591;3.207103785;0.812170932;0.873719865;0.565879805;0.806971815;0.580870565;0.906253114;0.428571429;0;0.497373014;0.367577258;0.303297343;0.69139541;0.683087467;0.679865231;0.684714225
35 incubator-dubbo-9deadadea3b1342345fed77c87a3d24ea026d7e6;30/3/2018;0.023361724;0.027642351;0.001736481;0.003667536;0.000502955;0.000262491;0.000774625;63.80113073;372.8588182;20.69669591;3.207103785;0.812170932;0.873719865;0.565879805;0.806971815;0.580870565;0.906253114;0.428571429;0;0.497373014;0.367577258;0.303297343;0.69139541;0.683087467;0.679865231;0.684714225
36 incubator-dubbo-9f48d8dbdd06e60faf84809a19a8c4e47733c38d;6/4/2018;0.023355025;0.027643112;0.001736529;0.00366213;0.000502969;0.000262499;0.000780153;63.7854708;372.7833047;20.6889356;3.206531257;0.812230962;0.87371302;0.565867851;0.80725634;0.580859025;0.906250533;0.428571429;0;0.49740435;0.367707973;0.303376733;0.691445516;0.683159196;0.679897318;0.684765527
37 incubator-dubbo-4d885b870f9bc722650705750717ae808b397654;13/4/2018;0.023377685;0.027663166;0.00174132;0.003660439;0.000518730;0.000263948;0.000775346;63.71909385;372.2902158;20.68613524;3.204447516;0.812027912;0.873532677;0.564669891;0.807345324;0.56772484;0.905733029;0.428571429;0;0.497609012;0.367755505;0.303654599;0.689881249;0.680967335;0.677779084;0.682807601
38 incubator-dubbo-a2a7706a07897bc7d0dc79923dc724159766da78;20/4/2018;0.023414591;0.027709824;0.001737459;0.003648482;0.000522517;0.000266739;0.000774640;63.7820722;371.6523218;20.71646713;3.198978352;0.81169721;0.873113091;0.565635214;0.807974658;0.564569475;0.904735979;0.428571429;0;0.497873774;0.367241133;0.304382344;0.689580074;0.680585233;0.677165237;0.68237527
39 incubator-dubbo-080e8ef3dd7e3736a9ed83fdb34127726a614677;27/4/2018;0.023418866;0.02770675;0.001736355;0.003650002;0.000522734;0.000266850;0.000774963;63.89058767;373.7533827;20.68153048;3.197728847;0.81165891;0.87314074;0.565911139;0.807894636;0.56438802;0.90469628;0.428571429;0;0.49700175;0.367833595;0.304541124;0.689593524;0.680574669;0.677166127;0.682376529
40 incubator-dubbo-04c93e8b98250230c4d22423372acd1c29e2c770;4/5/2018;0.023146119;0.027539312;0.001757277;0.003669935;0.000529033;0.000270066;0.000782451;62.50912582;377.6752033;20.9332438;3.102317941;0.81410288;0.874646474;0.56068064;0.806845516;0.559139168;0.90354793;0.428571429;0;0.495373959;0.363560743;0.317164179;0.689315854;0.679814102;0.675960852;0.681628766
41 incubator-dubbo-ddc1ea4149d3e6879be21a55981f4ccb5ad14920;11/5/2018;0.023183674;0.027579718;0.001758048;0.00368432;0.000528708;0.000288386;0.000781971;62.69758255;380.8471146;21.01638996;3.099826044;0.813766359;0.874283115;0.560488112;0.806088396;0.559409745;0.897004875;0.428571429;0;0.494057457;0.36215004;0.317494972;0.688514536;0.67901703;0.674293406;0.680540263
42 incubator-dubbo-d03ff27bd0c2e77689bfe11f16f5e9276dc62081;18/5/2018;0.023190833;0.027608486;0.00176338;0.003697943;0.000548525;0.000288988;0.000778611;62.52594726;378.3350163;20.97742764;3.101484515;0.81370221;0.87402441;0.559155124;0.805371419;0.54289571;0.896789971;0.428571429;0;0.495100108;0.362810406;0.317283265;0.686551451;0.676139962;0.671772113;0.678086693
43 incubator-dubbo-259c07228c9fe14285c7101e7e2d070acdbfa5ce;25/5/2018;0.023197801;0.027612926;0.00176605;0.003699507;0.000548211;0.000288823;0.000781845;62.5099929;378.1665882;20.97726763;3.101498199;0.813639774;0.873984478;0.558487525;0.805289126;0.543157231;0.89684902;0.428571429;0;0.495170044;0.362813801;0.317283265;0.686457215;0.676077344;0.67172653;0.678019221
44 incubator-dubbo-a144d287bd68d77767b0a173e2cc355dd705cf9c;1/6/2018;0.023216716;0.027615749;0.001761811;0.003697606;0.000543927;0.000287531;0.000783841;62.41204588;377.897738;21.02572574;3.117257508;0.81347029;0.873959089;0.559547204;0.805389168;0.546727372;0.89731053;0.428571429;0;0.49528161;0.361990466;0.315192654;0.686856396;0.676671663;0.672357439;0.678560636
45 incubator-dubbo-3e9b66854c6f70b1dfa7dd19e689bd04ae0ecb41;8/6/2018;0.025750951;0.030623467;0.001953478;0.00409397;0.000605761;0.000298815;0.000859856;54.91455921;346.8622483;22.05892146;3.041114519;0.790762089;0.846911272;0.511630412;0.784527882;0.49519897;0.893280319;0.404761905;0.099204886;0.526902414;0.344450895;0.325261988;0.663864813;0.654104867;0.652440879;0.656737839
