Project_Name;date;Resource_Handling;Assignment;Exception_Handling;Misused_Functionality;Synchronization;Null_Pointer;Logging;Complexity;Cohesion;Coupling;Encapsulation;Resource_Handling_Eval;Assignment_Eval;Exception_Handling_Eval;Misused_Functionality_Eval;Synchronization_Eval;Null_Pointer_Eval;Logging_Eval;Complexity_Eval;Cohesion_Eval;Coupling_Eval;Encapsulation_Eval;Confidentiality_Eval;Integrity_Eval;Availability_Eval;Security_Index
14 retrofit-d03c87f6066c005c3336ebd8cbc85ec983dfc6d2;2017-05-05;0.03963439;0.04374551;0.002315;0.011016205;0.000399138;0.001197414;0.001077672;17.53644129;63.96846811;17.14604454;2.113395067;0.666358515;0.728907287;0.465116279;0.425;0.667385115;0.57235229;0.357142857;0.657793667;0.913866777;0.427852133;0.448025828;0.583154345;0.565078499;0.576010195;0.574690204
15 retrofit-2839881866f01910f7631d9ed14714a9fc7d736c;2017-05-12;0.039674304;0.043785423;0.002354913;0.011016205;0.000399138;0.001237327;0.001077672;17.55735611;64.08469705;17.16312764;2.100622655;0.666000865;0.72854835;0.465116279;0.425;0.667385115;0.558097367;0.357142857;0.657332996;0.91370779;0.427561843;0.449706256;0.581921837;0.56390066;0.572744943;0.572798527
16 retrofit-d04f3a50e41ca01d22f370ac4f332f6ddf4ba9fe;2017-05-19;0.039674304;0.043785423;0.002354913;0.011016205;0.000399138;0.001237327;0.001077672;17.55735611;64.08469705;17.16312764;2.100622655;0.666000865;0.72854835;0.465116279;0.425;0.667385115;0.558097367;0.357142857;0.657332996;0.91370779;0.427561843;0.449706256;0.581921837;0.56390066;0.572744943;0.572798527
17 retrofit-da766e8be9f8f61d5ddcf2fd0640c9bb8ff6f127;2017-05-26;0.039693813;0.043797348;0.002327967;0.010969066;0.000394571;0.001223169;0.001065341;17.54837437;63.64299242;17.56356534;2.133088699;0.665826047;0.728441111;0.465116279;0.43;0.671191077;0.56315386;0.357142857;0.657530828;0.914311988;0.420764666;0.445419181;0.582871888;0.565662688;0.574270291;0.574210862
18 retrofit-db2fcf31b3e9e1a52d8b0081c711324fcfb62683;2017-06-02;0.039693813;0.043797348;0.002327967;0.010969066;0.000394571;0.001223169;0.001065341;17.54837437;63.64299242;17.56356534;2.133088699;0.665826047;0.728441111;0.465116279;0.43;0.671191077;0.56315386;0.357142857;0.657530828;0.914311988;0.420764666;0.445419181;0.582871888;0.565662688;0.574270291;0.574210862
19 retrofit-56676ab1e2701d6b25d821691c7111b46524d4ce;2017-06-09;0.039693813;0.043797348;0.002327967;0.010969066;0.000394571;0.001223169;0.001065341;17.54837437;63.64299242;17.56356534;2.133088699;0.665826047;0.728441111;0.465116279;0.43;0.671191077;0.56315386;0.357142857;0.657530828;0.914311988;0.420764666;0.445419181;0.582871888;0.565662688;0.574270291;0.574210862
20 retrofit-28d350d99430c87b4ada7d1aa9e08c96884cb388;2017-06-16;0.039678157;0.043780074;0.002327049;0.010964739;0.000394415;0.001222687;0.001064921;17.55170782;63.63208961;17.55939891;2.132247377;0.665966333;0.728596455;0.465116279;0.43;0.671320765;0.563326159;0.357142857;0.657457406;0.914326902;0.420835965;0.445525034;0.582961425;0.565739974;0.574366518;0.574298537
21 retrofit-1da3a185a0ada1362c3f2ebf461fc44093e575d1;2017-06-23;0.039663178;0.04375541;0.002321555;0.010938853;0.000393484;0.0012198;0.001062407;17.57385693;63.58337924;17.60309278;2.136027386;0.666100558;0.728818252;0.465116279;0.43;0.672096745;0.564357104;0.357142857;0.656969548;0.914393532;0.420094115;0.445022229;0.583136066;0.565939136;0.574685241;0.574529356
22 retrofit-2f6d3fbcd0a88fc3e4d154d93404c432b587e013;2017-06-30;0.039640841;0.043718632;0.002313363;0.010900251;0.000392095;0.001215496;0.001058657;17.57300816;63.42605082;17.56920483;2.128489649;0.666300711;0.729148989;0.465116279;0.43;0.673253869;0.565894426;0.357142857;0.656988243;0.914608738;0.420667903;0.44602784;0.583541226;0.566373604;0.575295758;0.575012689
23 retrofit-e6c716950c9d3f954a5614772499ee7845f92c03;2017-07-07;0.039640841;0.043718632;0.002313363;0.010900251;0.000392095;0.001215496;0.001058657;17.57300816;63.42605082;17.56920483;2.128489649;0.666300711;0.729148989;0.465116279;0.43;0.673253869;0.565894426;0.357142857;0.656988243;0.914608738;0.420667903;0.44602784;0.583541226;0.566373604;0.575295758;0.575012689
