date;bugs;new_bugs;new_reliability_rating;new_reliability_remediation_effort;reliability_rating;reliability_remediation_effort;new_security_rating;new_security_remediation_effort;new_vulnerabilities;security_rating;security_remediation_effort;vulnerabilities;code_smells;development_cost;effort_to_reach_maintainability_rating_a;new_code_smells;new_maintainability_rating;new_sqale_debt_ratio;new_technical_debt;sqale_debt_ratio;sqale_index;sqale_rating;normalized_td;branch_coverage;conditions_by_line;conditions_to_cover;coverage;coverage_line_hits_data;covered_conditions_by_line;executable_lines_data;it_branch_coverage;it_conditions_by_line;it_conditions_to_cover;it_coverage;it_coverage_line_hits_data;it_covered_conditions_by_line;it_line_coverage;it_lines_to_cover;it_uncovered_conditions;it_uncovered_lines;line_coverage;lines_to_cover;new_branch_coverage;new_conditions_to_cover;new_coverage;new_it_branch_coverage;new_it_conditions_to_cover;new_it_coverage;new_it_line_coverage;new_it_lines_to_cover;new_it_uncovered_conditions;new_it_uncovered_lines;new_line_coverage;new_lines_to_cover;new_overall_branch_coverage;new_overall_conditions_to_cover;new_overall_coverage;new_overall_line_coverage;new_overall_lines_to_cover;new_overall_uncovered_conditions;new_overall_uncovered_lines;new_uncovered_conditions;new_uncovered_lines;overall_branch_coverage;overall_conditions_by_line;overall_conditions_to_cover;overall_coverage;overall_coverage_line_hits_data;overall_covered_conditions_by_line;overall_line_coverage;overall_lines_to_cover;overall_uncovered_conditions;overall_uncovered_lines;skipped_tests;test_data;test_errors;test_execution_time;test_failures;test_success_density;tests;uncovered_conditions;uncovered_lines;duplicated_blocks;duplicated_files;duplicated_lines;duplicated_lines_density;duplications_data;new_duplicated_blocks;new_duplicated_lines;new_duplicated_lines_density;classes;comment_lines;comment_lines_data;comment_lines_density;directories;files;functions;generated_lines;generated_ncloc;lines;ncloc;ncloc_data;ncloc_language_distribution;new_lines;projects;statements;team_size;class_complexity;class_complexity_distribution;cognitive_complexity;complexity;complexity_in_classes;complexity_in_functions;file_complexity;file_complexity_distribution;function_complexity;function_complexity_distribution;blocker_violations;confirmed_issues;critical_violations;false_positive_issues;info_violations;major_violations;minor_violations;new_blocker_violations;new_critical_violations;new_info_violations;new_major_violations;new_minor_violations;new_violations;open_issues;reopened_issues;violations;wont_fix_issues;commented_out_code_lines;public_api;public_documented_api_density;public_undocumented_api;WMC;NOC;DIT;LOC;LCOM;LCOM3;CAM;CBO;CBM;Ca;Ce;IC;MOA;NPM;DAM;AMC;RFC
2016-09-30;65.0;;;;5.0;620.0;;;;5.0;210.0;16.0;781.0;640530.0;0.0;;;0.0;;1.2;7754.0;1.0;0.3631680014987588;;;;0.0;;;;;;;;;;;;;;0.0;11595.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11595.0;8.0;5.0;102.0;0.3;;;;;247.0;4373.0;;17.0;49.0;187.0;1887.0;;;36311.0;21351.0;;"java=20108;xml=1243";;;9522.0;;18.6;;3545.0;4600.0;;;26.9;"0=45;5=34;10=32;20=16;30=20;60=11;90=13";2.3;"1=994;2=474;4=164;6=50;8=33;10=23;12=37";44.0;0.0;118.0;0.0;27.0;400.0;273.0;;;;;;;862.0;0.0;862.0;0.0;;;;;62.72090546;1.57913256;0.7978592590000001;2090865;192.6380584;0.783186385;0.313340173;16.65900524;0.311880011;8.109382002;9.223950375;0.183657003;7.577895751000001;36.29453408;0.717592001;108.4061687;48.26840136
2016-10-07;65.0;;;;5.0;620.0;;;;5.0;210.0;16.0;786.0;640590.0;0.0;;;0.0;;1.2;7800.0;1.0;0.3652882498946284;;;;0.0;;;;;;;;;;;;;;0.0;11597.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11597.0;8.0;5.0;102.0;0.3;;;;;247.0;4373.0;;17.0;49.0;187.0;1887.0;;;36313.0;21353.0;;"java=20110;xml=1243";;;9522.0;;18.6;;3545.0;4600.0;;;26.9;"0=45;5=34;10=32;20=16;30=20;60=11;90=13";2.3;"1=994;2=474;4=164;6=50;8=33;10=23;12=37";44.0;0.0;118.0;0.0;27.0;405.0;273.0;;;;;;;867.0;0.0;867.0;0.0;;;;;62.72065201;1.579105371;0.79786274;2090901;192.6351893;0.783187726;0.31333860399999997;16.65914885;0.311874642;8.109276814;9.224204781000001;0.183653841;7.577868584;36.29411579;0.7175796459999999;108.4059977;48.27090474
2016-10-14;65.0;;;;5.0;620.0;;;;5.0;210.0;16.0;787.0;641130.0;0.0;;;0.0;;1.2;7810.0;1.0;0.3654485049833887;;;;0.0;;;;;;;;;;;;;;0.0;11608.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11608.0;8.0;5.0;102.0;0.3;;;;;247.0;4375.0;;17.0;49.0;187.0;1887.0;;;36335.0;21371.0;;"java=20128;xml=1243";;;9533.0;;18.6;;3549.0;4604.0;;;26.9;"0=45;5=34;10=32;20=16;30=20;60=11;90=13";2.3;"1=994;2=474;4=164;6=49;8=34;10=23;12=37";44.0;0.0;119.0;0.0;27.0;405.0;273.0;;;;;;;868.0;0.0;868.0;0.0;;;;;62.964090299999995;1.579943157;0.797709663;2092443;196.3340851;0.7829733;0.313255367;16.67183049;0.311927732;8.123051859;9.224513643;0.18380142300000002;7.57706327;36.4994884;0.717538303;108.345651;48.41597262
2016-10-21;67.0;;;;5.0;640.0;;;;5.0;210.0;16.0;813.0;653310.0;0.0;;;0.0;;1.2;8018.0;1.0;0.36818661890985904;;;;0.0;;;;;;;;;;;;;;0.0;11801.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11801.0;8.0;5.0;102.0;0.3;;;;;255.0;4412.0;;16.8;51.0;194.0;1928.0;;;37016.0;21777.0;;"java=20502;xml=1275";;;9676.0;;18.3;;3578.0;4671.0;;;26.4;"0=47;5=34;10=35;20=17;30=20;60=11;90=13";2.3;"1=1018;2=487;4=167;6=49;8=34;10=23;12=37";45.0;0.0;119.0;0.0;30.0;419.0;283.0;;;;;;;896.0;0.0;896.0;0.0;;;;;62.93254564;1.578022311;0.797471768;2095061;196.09995890000002;0.782630195;0.313142195;16.708915400000002;0.312457251;8.162000534;9.222345792999999;0.18449104800000002;7.576356487999999;36.49285964;0.71758913;108.23323710000001;48.39662282
2016-10-28;67.0;;;;5.0;640.0;;;;5.0;210.0;16.0;810.0;653220.0;0.0;;;0.0;;1.2;8005.0;1.0;0.3676403049508588;;;;0.0;;;;;;;;;;;;;;0.0;11794.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11794.0;8.0;5.0;102.0;0.3;;;;;255.0;4407.0;;16.8;51.0;194.0;1928.0;;;37011.0;21774.0;;"java=20499;xml=1275";;;9669.0;;18.3;;3582.0;4672.0;;;26.4;"0=47;5=34;10=35;20=17;30=20;60=11;90=13";2.3;"1=1018;2=487;4=166;6=50;8=34;10=23;12=37";45.0;0.0;118.0;0.0;29.0;418.0;283.0;;;;;;;893.0;0.0;893.0;0.0;;;;;62.93730253;1.5780946219999998;0.797462487;2094965;196.11908069999998;0.7815042259999999;0.31314843;16.70862711;0.312471569;8.161687188;9.222355982;0.18449950199999998;7.5767036679999995;36.49068266;0.7187131999999999;108.2347567;48.40486643
2016-11-04;67.0;;;;5.0;640.0;;;;5.0;210.0;16.0;807.0;653430.0;0.0;;;0.0;;1.2;8000.0;1.0;0.3672925944630641;;;;0.0;;;;;;;;;;;;;;0.0;11798.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11798.0;8.0;5.0;102.0;0.3;;;;;255.0;4410.0;;16.8;51.0;194.0;1929.0;;;37024.0;21781.0;;"java=20506;xml=1275";;;9673.0;;18.3;;3583.0;4674.0;;;26.4;"0=47;5=34;10=35;20=17;30=20;60=11;90=13";2.3;"1=1019;2=486;4=167;6=50;8=34;10=23;12=37";45.0;0.0;118.0;0.0;29.0;420.0;278.0;;;;;;;890.0;0.0;890.0;0.0;;;;;62.6523889;1.579014159;0.797313904;2093745;195.334024;0.781494881;0.313549167;16.68116843;0.312653642;8.137601761;9.218293059;0.18460700800000002;7.561192504;36.47020578;0.7153597979999999;108.30872430000001;48.33884881
2016-11-11;67.0;;;;5.0;640.0;;;;5.0;210.0;16.0;806.0;652320.0;0.0;;;0.0;;1.2;7992.0;1.0;0.3675496688741722;;;;0.0;;;;;;;;;;;;;;0.0;11774.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11774.0;8.0;5.0;102.0;0.3;;;;;255.0;4406.0;;16.8;51.0;194.0;1926.0;;;36980.0;21744.0;;"java=20469;xml=1275";;;9653.0;;18.3;;3579.0;4671.0;;;26.4;"0=47;5=34;10=35;20=17;30=20;60=11;90=13";2.3;"1=1016;2=486;4=167;6=50;8=34;10=23;12=37";45.0;0.0;117.0;0.0;29.0;420.0;278.0;;;;;;;889.0;0.0;889.0;0.0;;;;;62.56826256;1.579344549;0.7972714940000001;2093307;194.95888369999997;0.781410945;0.31357082399999997;16.6771883;0.312719061;8.129781728;9.221526035;0.184645635;7.555528644;36.3940325;0.7153413240000001;108.3250875;48.29664784
2016-11-18;70.0;;;;5.0;660.0;;;;5.0;210.0;16.0;786.0;648750.0;0.0;;;0.0;;1.2;7731.0;1.0;0.3575028901734104;;;;0.0;;;;;;;;;;;;;;0.0;11716.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11716.0;8.0;5.0;102.0;0.3;;;;;256.0;4391.0;;16.9;51.0;192.0;1923.0;;;36807.0;21625.0;;"java=20350;xml=1275";;;9611.0;;18.2;;3561.0;4660.0;;;26.6;"0=45;5=35;10=34;20=17;30=19;60=12;90=13";2.3;"1=1020;2=484;4=167;6=51;8=33;10=24;12=37";44.0;0.0;105.0;0.0;29.0;417.0;277.0;;;;;;;872.0;0.0;872.0;0.0;;;;;62.79698596;1.5614535219999999;0.79698883;2092077;195.5337514;0.782363173;0.313265716;16.64913385;0.31292395100000003;8.07371526;9.248484162;0.18477522600000001;7.603172828;36.53007561;0.715797268;108.38300690000001;48.424277399999994
2016-11-25;70.0;;;;5.0;660.0;;;;5.0;210.0;16.0;790.0;648870.0;0.0;;;0.0;;1.2;7776.0;1.0;0.35951731471635306;;;;0.0;;;;;;;;;;;;;;0.0;11713.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11713.0;8.0;5.0;102.0;0.3;;;;;256.0;4391.0;;16.9;51.0;193.0;1924.0;;;36832.0;21629.0;;"java=20354;xml=1275";;;9616.0;;18.2;;3565.0;4662.0;;;26.5;"0=46;5=35;10=34;20=17;30=19;60=12;90=13";2.3;"1=1020;2=485;4=167;6=52;8=32;10=23;12=38";44.0;0.0;107.0;0.0;29.0;418.0;278.0;;;;;;;876.0;0.0;876.0;0.0;;;;;62.78909955;1.561329635;0.797079498;2092243;195.4617939;0.7822480470000001;0.313273363;16.65504819;0.313421051;8.076051396;9.251818742000001;0.184835127;7.605186874;36.52523201;0.7157017609999999;108.38813459999999;48.41025875
2016-12-02;71.0;;;;5.0;665.0;;;;5.0;210.0;16.0;785.0;650790.0;0.0;;;0.0;;1.2;7762.0;1.0;0.3578112755266676;;;;0.0;;;;;;;;;;;;;;0.0;11742.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11742.0;8.0;5.0;102.0;0.3;;;;;258.0;4402.0;;16.9;51.0;193.0;1935.0;;;36927.0;21693.0;;"java=20418;xml=1275";;;9632.0;;18.1;;3565.0;4669.0;;;26.5;"0=46;5=35;10=34;20=17;30=19;60=12;90=13";2.3;"1=1032;2=484;4=169;6=50;8=32;10=23;12=38";44.0;0.0;104.0;0.0;28.0;426.0;270.0;;;;;;;872.0;0.0;872.0;0.0;;;;;61.1647818;1.56314573;0.796859038;2088914;188.62539719999998;0.782374957;0.31561998199999997;16.62613444;0.31371660100000004;8.074064801;9.222207329;0.18494299;7.573995387;36.48730489;0.70474323;108.8703345;47.95722371
2016-12-09;71.0;;;;5.0;665.0;;;;5.0;210.0;16.0;788.0;652080.0;0.0;;;0.0;;1.2;7797.0;1.0;0.3587136547662864;;;;0.0;;;;;;;;;;;;;;0.0;11768.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11768.0;8.0;5.0;102.0;0.3;;;;;258.0;4405.0;;16.9;51.0;193.0;1939.0;;;36985.0;21736.0;;"java=20461;xml=1275";;;9650.0;;18.1;;3575.0;4679.0;;;26.6;"0=46;5=35;10=34;20=17;30=19;60=12;90=13";2.3;"1=1034;2=486;4=168;6=50;8=33;10=23;12=38";44.0;0.0;104.0;0.0;28.0;427.0;272.0;;;;;;;875.0;0.0;875.0;0.0;;;;;61.19388555;1.562602649;0.79693105;2089640;188.62804690000002;0.7823821329999999;0.315564403;16.63038753;0.313765529;8.076867307;9.223692118999999;0.185036657;7.576919948;36.50525928;0.704670661;108.84318880000001;47.97727503
2016-12-16;71.0;;;;5.0;665.0;;;;5.0;210.0;16.0;788.0;652260.0;0.0;;;0.0;;1.2;7797.0;1.0;0.3586146628645019;;;;0.0;;;;;;;;;;;;;;0.0;11771.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11771.0;8.0;5.0;102.0;0.3;;;;;258.0;4406.0;;16.9;51.0;193.0;1939.0;;;36992.0;21742.0;;"java=20467;xml=1275";;;9652.0;;18.1;;3581.0;4681.0;;;26.6;"0=46;5=35;10=34;20=17;30=19;60=12;90=13";2.3;"1=1034;2=486;4=168;6=50;8=33;10=23;12=38";44.0;0.0;104.0;0.0;28.0;427.0;272.0;;;;;;;875.0;0.0;875.0;0.0;;;;;61.19695823;1.5625031999999999;0.7969497170000001;2089773;188.61606880000002;0.782380192;0.31561418399999996;16.63021917;0.31374556;8.076675314;9.223719513999999;0.185024881;7.577476118;36.50421649;0.704667445;108.8420288;47.9802524
2016-12-23;71.0;;;;5.0;665.0;;;;5.0;210.0;16.0;787.0;652320.0;0.0;;;0.0;;1.2;7792.0;1.0;0.35835172921265634;;;;0.0;;;;;;;;;;;;;;0.0;11772.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11772.0;8.0;5.0;102.0;0.3;;;;;258.0;4406.0;;16.8;51.0;193.0;1940.0;;;36995.0;21744.0;;"java=20469;xml=1275";;;9652.0;;18.1;;3581.0;4682.0;;;26.6;"0=46;5=35;10=34;20=17;30=19;60=12;90=13";2.3;"1=1035;2=486;4=168;6=50;8=33;10=23;12=38";44.0;0.0;104.0;0.0;28.0;427.0;271.0;;;;;;;874.0;0.0;874.0;0.0;;;;;61.17950695;1.5625480630000002;0.7969438870000001;2089713;188.54225630000002;0.78240122;0.315651958;16.63015113;0.313754568;8.076743553;9.223516339;0.185030193;7.57709073;36.50388642;0.7046757140000001;108.84730630000001;47.97738063
2016-12-30;71.0;;;;5.0;665.0;;;;5.0;210.0;16.0;786.0;654330.0;0.0;;;0.0;;1.2;7784.0;1.0;0.35688414102975563;;;;0.0;;;;;;;;;;;;;;0.0;11808.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11808.0;8.0;5.0;102.0;0.3;;;;;258.0;4422.0;;16.9;51.0;193.0;1943.0;;;37147.0;21811.0;;"java=20527;xml=1284";;;9686.0;;18.2;;3602.0;4700.0;;;26.7;"0=46;5=35;10=33;20=18;30=19;60=12;90=13";2.3;"1=1035;2=487;4=166;6=50;8=34;10=23;12=39";44.0;0.0;104.0;0.0;28.0;426.0;271.0;;;;;;;873.0;0.0;873.0;0.0;;;;;61.17726787;1.562009081;0.7969253609999999;2090847;188.4852646;0.782254751;0.315651982;16.64380894;0.31368388;8.087315332000001;9.22676169;0.185002059;7.5831478820000005;36.50685488;0.7048196259999999;108.8241789;47.99130735
2017-01-06;70.0;;;;5.0;655.0;;;;5.0;170.0;12.0;788.0;659790.0;0.0;;;0.0;;1.2;7819.0;1.0;0.3555222116127859;;;;0.0;;;;;;;;;;;;;;0.0;11899.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11899.0;8.0;5.0;102.0;0.3;;;;;259.0;4468.0;;16.9;51.0;194.0;1962.0;;;37444.0;21993.0;;"java=20709;xml=1284";;;9767.0;;18.3;;3610.0;4732.0;;;26.7;"0=46;5=35;10=33;20=19;30=18;60=13;90=13";2.3;"1=1047;2=493;4=166;6=50;8=33;10=24;12=39";43.0;0.0;104.0;0.0;28.0;426.0;269.0;;;;;;;870.0;0.0;870.0;0.0;;;;;61.25694775;1.5607165330000001;0.796932242;2092799;188.3051464;0.782161115;0.315406783;16.66684569;0.3133913;8.100486;9.238275152;0.184829503;7.611208721000001;36.59422429;0.705635372;108.75433190000001;48.04175031
2017-01-13;70.0;;;;5.0;655.0;;;;5.0;170.0;12.0;788.0;659970.0;0.0;;;0.0;;1.2;7821.0;1.0;0.3555161598254466;;;;0.0;;;;;;;;;;;;;;0.0;11902.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11902.0;8.0;5.0;102.0;0.3;;;;;259.0;4478.0;;16.9;51.0;194.0;1962.0;;;37467.0;21999.0;;"java=20715;xml=1284";;;9768.0;;18.3;;3613.0;4734.0;;;26.7;"0=46;5=35;10=33;20=19;30=18;60=13;90=13";2.3;"1=1047;2=493;4=166;6=50;8=33;10=24;12=39";43.0;0.0;104.0;0.0;28.0;426.0;269.0;;;;;;;870.0;0.0;870.0;0.0;;;;;61.26136599;1.5606494180000001;0.796940975;2092889;188.3088171;0.7821633159999999;0.315408032;16.66754806;0.313406492;8.1013274;9.238178900000001;0.18485022399999998;7.611340114;36.59746695;0.705642296;108.7528268;48.04649028
2017-01-20;70.0;;;;5.0;655.0;;;;5.0;170.0;12.0;788.0;660420.0;0.0;;;0.0;;1.2;7821.0;1.0;0.3552739165985282;;;;0.0;;;;;;;;;;;;;;0.0;11905.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11905.0;8.0;5.0;102.0;0.3;;;;;259.0;4480.0;;16.9;51.0;194.0;1962.0;;;37539.0;22014.0;;"java=20721;xml=1293";;;9771.0;;18.3;;3614.0;4735.0;;;26.8;"0=46;5=35;10=33;20=19;30=18;60=13;90=13";2.3;"1=1047;2=492;4=167;6=50;8=33;10=24;12=39";43.0;0.0;104.0;0.0;28.0;426.0;269.0;;;;;;;870.0;0.0;870.0;0.0;;;;;61.26343851;1.5605972209999999;0.796947766;2092959;188.30481530000003;0.782162001;0.31540465;16.66760027;0.31339601;8.101259031;9.238410786000001;0.18484404100000001;7.611796504;36.59862233;0.7056397190000001;108.7518719;48.04758574
2017-01-27;70.0;;;;5.0;655.0;;;;5.0;170.0;12.0;789.0;660390.0;0.0;;;0.0;;1.2;7841.0;1.0;0.3561986099123245;;;;0.0;;;;;;;;;;;;;;0.0;11906.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11906.0;8.0;5.0;102.0;0.3;;;;;259.0;4481.0;;16.9;51.0;194.0;1964.0;;;37541.0;22013.0;;"java=20720;xml=1293";;;9772.0;;18.3;;3614.0;4737.0;;;26.8;"0=46;5=35;10=33;20=19;30=18;60=13;90=13";2.3;"1=1048;2=493;4=167;6=50;8=33;10=24;12=39";43.0;0.0;104.0;0.0;28.0;427.0;269.0;;;;;;;871.0;0.0;871.0;0.0;;;;;61.28724389;1.560638152;0.794778835;2092981;188.27366609999999;0.782240259;0.315371234;16.66316512;0.313392716;8.099114612000001;9.234183683;0.184842098;7.613310393;36.61406195;0.7057120920000001;108.7510923;48.06157294
2017-02-03;70.0;;;;5.0;655.0;;;;5.0;170.0;12.0;806.0;661620.0;0.0;;;0.0;;1.2;7927.0;1.0;0.3594359299900245;;;;0.0;;;;;;;;;;;;;;0.0;11920.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11920.0;8.0;5.0;102.0;0.3;;;;;261.0;4486.0;;16.9;51.0;195.0;1981.0;;;37621.0;22054.0;;"java=20761;xml=1293";;;9769.0;;18.2;;3610.0;4752.0;;;26.7;"0=46;5=35;10=34;20=19;30=18;60=13;90=13";2.3;"1=1065;2=492;4=167;6=50;8=33;10=24;12=39";43.0;0.0;120.0;0.0;28.0;427.0;270.0;;;;;;;888.0;0.0;888.0;0.0;;;;;61.29071918;1.5612308169999998;0.794786683;2093178;188.2717667;0.782280819;0.315385027;16.66084346;0.31332882300000003;8.097636226;9.233354736;0.184790305;7.612902486;36.61986415;0.705595988;108.73766880000001;48.05622121
2017-02-10;70.0;;;;5.0;655.0;;;;5.0;170.0;12.0;806.0;662040.0;0.0;;;0.0;;1.2;7927.0;1.0;0.3592079028457495;;;;0.0;;;;;;;;;;;;;;0.0;11920.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11920.0;8.0;5.0;102.0;0.3;;;;;261.0;4486.0;;16.9;51.0;195.0;1981.0;;;37719.0;22068.0;;"java=20761;xml=1307";;;9769.0;;18.2;;3610.0;4752.0;;;26.7;"0=46;5=35;10=34;20=19;30=18;60=13;90=13";2.3;"1=1065;2=492;4=167;6=50;8=33;10=24;12=39";43.0;0.0;120.0;0.0;28.0;427.0;270.0;;;;;;;888.0;0.0;888.0;0.0;;;;;61.29036541;1.561239768;0.7947883729999999;2093166;188.27148730000002;0.782280526;0.31538588;16.66068673;0.31333062;8.09747053;9.233356074;0.18479136399999999;7.612768409;36.61943773;0.7055957340000001;108.7379252;48.05608108
2017-02-17;70.0;;;;5.0;655.0;;;;5.0;170.0;12.0;806.0;662040.0;0.0;;;0.0;;1.2;7927.0;1.0;0.3592079028457495;;;;0.0;;;;;;;;;;;;;;0.0;11920.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11920.0;8.0;5.0;102.0;0.3;;;;;261.0;4486.0;;16.9;51.0;195.0;1981.0;;;37719.0;22068.0;;"java=20761;xml=1307";;;9769.0;;18.2;;3610.0;4752.0;;;26.7;"0=46;5=35;10=34;20=19;30=18;60=13;90=13";2.3;"1=1065;2=492;4=167;6=50;8=33;10=24;12=39";43.0;0.0;120.0;0.0;28.0;427.0;270.0;;;;;;;888.0;0.0;888.0;0.0;;;;;61.29036541;1.561239768;0.7947883729999999;2093166;188.27148730000002;0.782280526;0.31538588;16.66068673;0.31333062;8.09747053;9.233356074;0.18479136399999999;7.612768409;36.61943773;0.7055957340000001;108.7379252;48.05608108
2017-02-24;70.0;;;;5.0;655.0;;;;5.0;170.0;12.0;807.0;662580.0;0.0;;;0.0;;1.2;7932.0;1.0;0.3591415376256452;;;;0.0;;;;;;;;;;;;;;0.0;11933.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11933.0;8.0;5.0;102.0;0.3;;;;;261.0;4487.0;;16.9;51.0;195.0;1982.0;;;37741.0;22086.0;;"java=20779;xml=1307";;;9778.0;;18.2;;3614.0;4755.0;;;26.7;"0=46;5=35;10=34;20=19;30=18;60=13;90=13";2.3;"1=1065;2=493;4=167;6=50;8=33;10=24;12=39";43.0;0.0;120.0;0.0;28.0;427.0;271.0;;;;;;;889.0;0.0;889.0;0.0;;;;;61.28727784;1.5611338609999998;0.794802294;2093308;188.2587159;0.782281442;0.315398881;16.65969222;0.313309365;8.096921237;9.232865398;0.18477882899999998;7.612251995;36.61802372;0.705615705;108.7322821;48.05461451
2017-03-03;70.0;;;;5.0;655.0;;;;5.0;170.0;12.0;807.0;662580.0;0.0;;;0.0;;1.2;7932.0;1.0;0.3591415376256452;;;;0.0;;;;;;;;;;;;;;0.0;11933.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11933.0;8.0;5.0;102.0;0.3;;;;;261.0;4487.0;;16.9;51.0;195.0;1982.0;;;37741.0;22086.0;;"java=20779;xml=1307";;;9778.0;;18.2;;3614.0;4755.0;;;26.7;"0=46;5=35;10=34;20=19;30=18;60=13;90=13";2.3;"1=1065;2=493;4=167;6=50;8=33;10=24;12=39";43.0;0.0;120.0;0.0;28.0;427.0;271.0;;;;;;;889.0;0.0;889.0;0.0;;;;;61.28727784;1.5611338609999998;0.794802294;2093308;188.2587159;0.782281442;0.315398881;16.65969222;0.313309365;8.096921237;9.232865398;0.18477882899999998;7.612251995;36.61802372;0.705615705;108.7322821;48.05461451
2017-03-10;70.0;;;;5.0;655.0;;;;5.0;170.0;12.0;806.0;664770.0;0.0;;;0.0;;1.2;7882.0;1.0;0.3557019721106548;;;;0.0;;;;;;;;;;;;;;0.0;11975.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11975.0;8.0;5.0;102.0;0.3;;;;;261.0;4511.0;;16.9;51.0;195.0;1986.0;;;37858.0;22159.0;;"java=20852;xml=1307";;;9825.0;;18.3;;3632.0;4781.0;;;26.9;"0=46;5=33;10=36;20=19;30=19;60=12;90=13";2.3;"1=1065;2=492;4=170;6=49;8=34;10=24;12=40";43.0;0.0;120.0;0.0;28.0;426.0;271.0;;;;;;;888.0;0.0;888.0;0.0;;;;;61.34775123;1.559915531;0.7947069309999999;2094966;188.1690118;0.782502437;0.31513447;16.68994008;0.312938253;8.115904506;9.248542936;0.184509438;7.683651191;36.69159404;0.705343189;108.6665091;48.09927942
2017-03-17;71.0;;;;5.0;670.0;;;;5.0;170.0;12.0;814.0;671250.0;0.0;;;0.0;;1.2;7993.0;1.0;0.3572290502793296;;;;0.0;;;;;;;;;;;;;;0.0;12133.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12133.0;8.0;5.0;102.0;0.3;;;;;262.0;4556.0;;16.9;52.0;196.0;1991.0;;;38182.0;22375.0;;"java=21068;xml=1307";;;9962.0;;18.4;;3710.0;4828.0;;;27.0;"0=46;5=33;10=36;20=19;30=20;60=12;90=13";2.3;"1=1066;2=493;4=170;6=49;8=35;10=24;12=42";43.0;0.0;122.0;0.0;29.0;430.0;273.0;;;;;;;897.0;0.0;897.0;0.0;;;;;61.30450523;1.556930931;0.79509972;2098982;187.8218879;0.782349253;0.315120377;16.68587296;0.312339506;8.113865674;9.245224112999999;0.184156415;7.669605552;36.64271251;0.7057125790000001;108.62322879999999;48.0871713
2017-03-24;71.0;;;;5.0;670.0;;;;5.0;180.0;13.0;818.0;673440.0;0.0;;;0.0;;1.2;8055.0;1.0;0.35882929436920885;;;;0.0;;;;;;;;;;;;;;0.0;12173.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12173.0;8.0;5.0;102.0;0.3;;;;;264.0;4556.0;;16.9;52.0;197.0;1998.0;;;38290.0;22448.0;;"java=21141;xml=1307";;;9988.0;;18.3;;3719.0;4840.0;;;26.9;"0=46;5=33;10=37;20=19;30=20;60=12;90=13";2.3;"1=1072;2=494;4=170;6=50;8=34;10=24;12=42";43.0;0.0;122.0;0.0;28.0;434.0;275.0;;;;;;;902.0;0.0;902.0;0.0;;;;;61.30582874;1.557078569;0.795209508;2099492;187.7919097;0.782390693;0.3150605;16.69476854;0.31238652;8.120276715;9.247922355;0.184234567;7.680236934;36.64776336;0.7056583209999999;108.58252379999999;48.08686149
