date;bugs;new_bugs;reliability_remediation_effort;new_reliability_remediation_effort;reliability_rating;new_reliability_rating;vulnerabilities;new_vulnerabilities;security_remediation_effort;new_security_remediation_effort;security_rating;new_security_rating;code_smells;new_code_smells;sqale_index;new_technical_debt;sqale_rating;new_maintainability_rating;development_cost;sqale_debt_ratio;new_sqale_debt_ratio;effort_to_reach_maintainability_rating_a;normalized_td;test_execution_time;test_errors;skipped_tests;test_failures;test_success_density;test_data;coverage;new_coverage;lines_to_cover;new_lines_to_cover;uncovered_lines;new_uncovered_lines;line_coverage;new_line_coverage;coverage_line_hits_data;conditions_to_cover;new_conditions_to_cover;uncovered_conditions;new_uncovered_conditions;branch_coverage;new_branch_coverage;conditions_by_line;covered_conditions_by_line;it_coverage;new_it_coverage;it_lines_to_cover;new_it_lines_to_cover;it_uncovered_lines;new_it_uncovered_lines;it_line_coverage;new_it_line_coverage;it_coverage_line_hits_data;it_conditions_to_cover;new_it_conditions_to_cover;it_uncovered_conditions;new_it_uncovered_conditions;it_branch_coverage;new_it_branch_coverage;it_conditions_by_line;it_covered_conditions_by_line;overall_coverage;new_overall_coverage;overall_lines_to_cover;new_overall_lines_to_cover;overall_uncovered_lines;new_overall_uncovered_lines;overall_line_coverage;new_overall_line_coverage;overall_coverage_line_hits_data;overall_conditions_to_cover;new_overall_conditions_to_cover;overall_uncovered_conditions;new_overall_uncovered_conditions;overall_branch_coverage;new_overall_branch_coverage;overall_conditions_by_line;overall_covered_conditions_by_line;executable_lines_data;tests;duplicated_lines;new_duplicated_lines;duplicated_blocks;new_duplicated_blocks;duplicated_files;duplicated_lines_density;new_duplicated_lines_density;duplications_data;ncloc_data;comment_lines_data;lines;generated_lines;ncloc;new_lines;ncloc_language_distribution;generated_ncloc;classes;files;directories;functions;statements;projects;comment_lines;comment_lines_density;team_size;complexity;file_complexity;complexity_in_classes;class_complexity;complexity_in_functions;function_complexity;class_complexity_distribution;function_complexity_distribution;file_complexity_distribution;cognitive_complexity;violations;blocker_violations;critical_violations;major_violations;minor_violations;info_violations;new_violations;new_blocker_violations;new_critical_violations;new_major_violations;new_minor_violations;new_info_violations;false_positive_issues;wont_fix_issues;open_issues;reopened_issues;confirmed_issues;public_api;public_documented_api_density;public_undocumented_api;commented_out_code_lines
2006-12-04;22.0;;140.0;;5.0;;8.0;;120.0;;2.0;;209.0;;2031.0;;1.0;;128940.0;1.6;;0.0;0.47254536993950674;;;;;;;0.0;;2344.0;;2344.0;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;346.0;;10.0;;7.0;2.8;;;;;12318.0;;4298.0;;java=4298;;57.0;54.0;4.0;536.0;1867.0;;4496.0;51.1;;1071.0;19.8;;18.8;;2.0;;"1=329;2=139;4=34;6=15;8=4;10=3;12=4";"0=14;5=9;10=20;20=3;30=5;60=0;90=3";760.0;239.0;4.0;20.0;122.0;87.0;6.0;;;;;;;0.0;0.0;239.0;0.0;0.0;;;;
2006-12-04;22.0;;140.0;;5.0;;8.0;;120.0;;2.0;;209.0;;2031.0;;1.0;;128910.0;1.6;0.0;0.0;0.4726553409355364;;;;;;;0.0;;2344.0;;2344.0;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;346.0;;10.0;;7.0;2.8;;;;;12317.0;;4297.0;;java=4297;;57.0;54.0;4.0;536.0;1867.0;;4496.0;51.1;;1071.0;19.8;;18.8;;2.0;;"1=329;2=139;4=34;6=15;8=4;10=3;12=4";"0=14;5=9;10=20;20=3;30=5;60=0;90=3";760.0;239.0;4.0;20.0;122.0;87.0;6.0;;;;;;;0.0;0.0;239.0;0.0;0.0;;;;
2006-12-05;22.0;;140.0;;5.0;;7.0;;105.0;;2.0;;209.0;;2031.0;;1.0;;129000.0;1.6;0.0;0.0;0.47232558139534886;;;;;;;0.0;;2346.0;;2346.0;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;346.0;;10.0;;7.0;2.8;;;;;12320.0;;4300.0;;java=4300;;57.0;54.0;4.0;536.0;1869.0;;4496.0;51.1;;1072.0;19.9;;18.8;;2.0;;"1=329;2=139;4=34;6=15;8=4;10=3;12=4";"0=14;5=9;10=20;20=3;30=5;60=0;90=3";761.0;238.0;4.0;20.0;122.0;86.0;6.0;;;;;;;0.0;0.0;238.0;0.0;0.0;;;;
2006-12-06;22.0;;140.0;;5.0;;7.0;;105.0;;2.0;;209.0;;2031.0;;1.0;;129000.0;1.6;0.0;0.0;0.47232558139534886;;;;;;;0.0;;2346.0;;2346.0;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;346.0;;10.0;;7.0;2.8;;;;;12323.0;;4300.0;;java=4300;;57.0;54.0;4.0;536.0;1869.0;;4499.0;51.1;;1072.0;19.9;;18.8;;2.0;;"1=329;2=139;4=34;6=15;8=4;10=3;12=4";"0=14;5=9;10=20;20=3;30=5;60=0;90=3";761.0;238.0;4.0;20.0;122.0;86.0;6.0;;;;;;;0.0;0.0;238.0;0.0;0.0;;;;
2006-12-06;22.0;;140.0;;5.0;;7.0;;105.0;;2.0;;212.0;;2058.0;;1.0;;129660.0;1.6;1.95652173913044;0.0;0.47616844053678853;;;;;;;0.0;;2361.0;;2361.0;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;346.0;;10.0;;7.0;2.8;;;;;12384.0;;4322.0;;java=4322;;58.0;54.0;4.0;540.0;1880.0;;4532.0;51.2;;1080.0;20.0;;18.6;;2.0;;"1=330;2=141;4=35;6=15;8=4;10=3;12=4";"0=14;5=9;10=19;20=4;30=5;60=0;90=3";770.0;241.0;4.0;20.0;123.0;88.0;6.0;;;;;;;0.0;0.0;241.0;0.0;0.0;;;;
2006-12-06;22.0;;140.0;;5.0;;7.0;;105.0;;2.0;;212.0;;2058.0;;1.0;;129660.0;1.6;0.0;0.0;0.47616844053678853;;;;;;;0.0;;2361.0;;2361.0;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;346.0;;10.0;;7.0;2.8;;;;;12383.0;;4322.0;;java=4322;;58.0;54.0;4.0;540.0;1880.0;;4531.0;51.2;;1080.0;20.0;;18.6;;2.0;;"1=330;2=141;4=35;6=15;8=4;10=3;12=4";"0=14;5=9;10=19;20=4;30=5;60=0;90=3";770.0;241.0;4.0;20.0;123.0;88.0;6.0;;;;;;;0.0;0.0;241.0;0.0;0.0;;;;
2006-12-06;22.0;;140.0;;5.0;;7.0;;105.0;;2.0;;212.0;;2058.0;;1.0;;129660.0;1.6;0.0;0.0;0.47616844053678853;;;;;;;0.0;;2361.0;;2361.0;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;346.0;;10.0;;7.0;2.8;;;;;12383.0;;4322.0;;java=4322;;58.0;54.0;4.0;540.0;1880.0;;4531.0;51.2;;1080.0;20.0;;18.6;;2.0;;"1=330;2=141;4=35;6=15;8=4;10=3;12=4";"0=14;5=9;10=19;20=4;30=5;60=0;90=3";770.0;241.0;4.0;20.0;123.0;88.0;6.0;;;;;;;0.0;0.0;241.0;0.0;0.0;;;;
2006-12-06;22.0;;140.0;;5.0;;7.0;;105.0;;2.0;;212.0;;2058.0;;1.0;;129660.0;1.6;0.0;0.0;0.47616844053678853;;;;;;;0.0;;2361.0;;2361.0;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;346.0;;10.0;;7.0;2.8;;;;;12383.0;;4322.0;;java=4322;;58.0;54.0;4.0;540.0;1880.0;;4531.0;51.2;;1080.0;20.0;;18.6;;2.0;;"1=330;2=141;4=35;6=15;8=4;10=3;12=4";"0=14;5=9;10=19;20=4;30=5;60=0;90=3";770.0;241.0;4.0;20.0;123.0;88.0;6.0;;;;;;;0.0;0.0;241.0;0.0;0.0;;;;
2006-12-06;22.0;;140.0;;5.0;;7.0;;105.0;;2.0;;211.0;;2053.0;;1.0;;129660.0;1.6;0.0;0.0;0.475011568718186;;;;;;;0.0;;2361.0;;2361.0;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;346.0;;10.0;;7.0;2.8;;;;;12384.0;;4322.0;;java=4322;;58.0;54.0;4.0;540.0;1880.0;;4532.0;51.2;;1080.0;20.0;;18.6;;2.0;;"1=330;2=141;4=35;6=15;8=4;10=3;12=4";"0=14;5=9;10=19;20=4;30=5;60=0;90=3";770.0;240.0;4.0;20.0;122.0;88.0;6.0;;;;;;;0.0;0.0;240.0;0.0;0.0;;;;
2006-12-07;21.0;;125.0;;5.0;;7.0;;105.0;;2.0;;211.0;;2053.0;;1.0;;129720.0;1.6;0.0;0.0;0.47479185938945423;;;;;;;0.0;;2363.0;;2363.0;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;346.0;;10.0;;7.0;2.8;;;;;12386.0;;4324.0;;java=4324;;58.0;54.0;4.0;540.0;1881.0;;4532.0;51.2;;1081.0;20.0;;18.6;;2.0;;"1=329;2=142;4=35;6=15;8=4;10=3;12=4";"0=14;5=9;10=19;20=4;30=5;60=0;90=3";771.0;239.0;4.0;20.0;122.0;87.0;6.0;;;;;;;0.0;0.0;239.0;0.0;0.0;;;;
2006-12-07;19.0;;115.0;;5.0;;7.0;;105.0;;2.0;;211.0;;2053.0;;1.0;;129720.0;1.6;0.0;0.0;0.47479185938945423;;;;;;;0.0;;2363.0;;2363.0;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;346.0;;10.0;;7.0;2.8;;;;;12386.0;;4324.0;;java=4324;;58.0;54.0;4.0;540.0;1881.0;;4532.0;51.2;;1081.0;20.0;;18.6;;2.0;;"1=329;2=142;4=35;6=15;8=4;10=3;12=4";"0=14;5=9;10=19;20=4;30=5;60=0;90=3";771.0;237.0;4.0;20.0;122.0;85.0;6.0;;;;;;;0.0;0.0;237.0;0.0;0.0;;;;
2006-12-09;19.0;;115.0;;5.0;;7.0;;105.0;;2.0;;211.0;;2053.0;;1.0;;129720.0;1.6;0.0;0.0;0.47479185938945423;;;;;;;0.0;;2363.0;;2363.0;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;346.0;;10.0;;7.0;2.8;;;;;12386.0;;4324.0;;java=4324;;58.0;54.0;4.0;540.0;1881.0;;4532.0;51.2;;1081.0;20.0;;18.6;;2.0;;"1=329;2=142;4=35;6=15;8=4;10=3;12=4";"0=14;5=9;10=19;20=4;30=5;60=0;90=3";771.0;237.0;4.0;20.0;122.0;85.0;6.0;;;;;;;0.0;0.0;237.0;0.0;0.0;;;;
2006-12-09;19.0;;115.0;;5.0;;7.0;;105.0;;2.0;;211.0;;2053.0;;1.0;;129720.0;1.6;0.0;0.0;0.47479185938945423;;;;;;;0.0;;2363.0;;2363.0;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;346.0;;10.0;;7.0;2.8;;;;;12386.0;;4324.0;;java=4324;;58.0;54.0;4.0;540.0;1881.0;;4532.0;51.2;;1081.0;20.0;;18.6;;2.0;;"1=329;2=142;4=35;6=15;8=4;10=3;12=4";"0=14;5=9;10=19;20=4;30=5;60=0;90=3";771.0;237.0;4.0;20.0;122.0;85.0;6.0;;;;;;;0.0;0.0;237.0;0.0;0.0;;;;
2006-12-10;19.0;;115.0;;5.0;;7.0;;105.0;;2.0;;211.0;;2053.0;;1.0;;129810.0;1.6;0.0;0.0;0.47446267621908944;;;;;;;0.0;;2365.0;;2365.0;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;346.0;;10.0;;7.0;2.8;;;;;12408.0;;4327.0;;java=4327;;58.0;54.0;4.0;541.0;1882.0;;4546.0;51.2;;1082.0;20.0;;18.7;;2.0;;"1=330;2=142;4=35;6=15;8=4;10=3;12=4";"0=14;5=9;10=19;20=4;30=5;60=0;90=3";771.0;237.0;4.0;20.0;122.0;85.0;6.0;;;;;;;0.0;0.0;237.0;0.0;0.0;;;;
2006-12-10;21.0;;125.0;;5.0;;7.0;;105.0;;2.0;;212.0;;2058.0;;1.0;;129810.0;1.6;5.55555555555556;0.0;0.4756182112318003;;;;;;;0.0;;2365.0;;2365.0;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;346.0;;10.0;;7.0;2.8;;;;;12408.0;;4327.0;;java=4327;;58.0;54.0;4.0;541.0;1882.0;;4546.0;51.2;;1082.0;20.0;;18.7;;2.0;;"1=330;2=142;4=35;6=15;8=4;10=3;12=4";"0=14;5=9;10=19;20=4;30=5;60=0;90=3";771.0;240.0;4.0;20.0;122.0;88.0;6.0;;;;;;;0.0;0.0;240.0;0.0;0.0;;;;
2006-12-20;21.0;;125.0;;5.0;;7.0;;105.0;;2.0;;212.0;;2058.0;;1.0;;129810.0;1.6;0.0;0.0;0.4756182112318003;;;;;;;0.0;;2365.0;;2365.0;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;346.0;;10.0;;7.0;2.8;;;;;12409.0;;4327.0;;java=4327;;58.0;54.0;4.0;541.0;1882.0;;4547.0;51.2;;1082.0;20.0;;18.7;;2.0;;"1=330;2=142;4=35;6=15;8=4;10=3;12=4";"0=14;5=9;10=19;20=4;30=5;60=0;90=3";771.0;240.0;4.0;20.0;122.0;88.0;6.0;;;;;;;0.0;0.0;240.0;0.0;0.0;;;;
2006-12-28;21.0;;125.0;;5.0;;7.0;;105.0;;2.0;;212.0;;2058.0;;1.0;;129810.0;1.6;0.0;0.0;0.4756182112318003;;;;;;;0.0;;2365.0;;2365.0;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;346.0;;10.0;;7.0;2.8;;;;;12409.0;;4327.0;;java=4327;;58.0;54.0;4.0;541.0;1882.0;;4547.0;51.2;;1082.0;20.0;;18.7;;2.0;;"1=330;2=142;4=35;6=15;8=4;10=3;12=4";"0=14;5=9;10=19;20=4;30=5;60=0;90=3";771.0;240.0;4.0;20.0;122.0;88.0;6.0;;;;;;;0.0;0.0;240.0;0.0;0.0;;;;
2006-12-28;21.0;;125.0;;5.0;;7.0;;105.0;;2.0;;212.0;;2058.0;;1.0;;129810.0;1.6;0.0;0.0;0.4756182112318003;;;;;;;0.0;;2365.0;;2365.0;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;346.0;;10.0;;7.0;2.8;;;;;12409.0;;4327.0;;java=4327;;58.0;54.0;4.0;541.0;1882.0;;4547.0;51.2;;1082.0;20.0;;18.7;;2.0;;"1=330;2=142;4=35;6=15;8=4;10=3;12=4";"0=14;5=9;10=19;20=4;30=5;60=0;90=3";771.0;240.0;4.0;20.0;122.0;88.0;6.0;;;;;;;0.0;0.0;240.0;0.0;0.0;;;;
2006-12-29;21.0;;125.0;;5.0;;7.0;;105.0;;2.0;;212.0;;2058.0;;1.0;;129810.0;1.6;0.0;0.0;0.4756182112318003;;;;;;;0.0;;2365.0;;2365.0;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;346.0;;10.0;;7.0;2.8;;;;;12410.0;;4327.0;;java=4327;;58.0;54.0;4.0;541.0;1882.0;;4548.0;51.2;;1082.0;20.0;;18.7;;2.0;;"1=330;2=142;4=35;6=15;8=4;10=3;12=4";"0=14;5=9;10=19;20=4;30=5;60=0;90=3";771.0;240.0;4.0;20.0;122.0;88.0;6.0;;;;;;;0.0;0.0;240.0;0.0;0.0;;;;
2006-12-29;21.0;;125.0;;5.0;;7.0;;105.0;;2.0;;216.0;;2081.0;;1.0;;130260.0;1.6;5.11111111111111;0.0;0.4792722247812068;;;;;;;0.0;;2373.0;;2373.0;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;346.0;;10.0;;7.0;2.8;;;;;12443.0;;4342.0;;java=4342;;58.0;54.0;4.0;542.0;1890.0;;4562.0;51.2;;1087.0;20.1;;18.7;;2.0;;"1=330;2=142;4=36;6=15;8=4;10=3;12=4";"0=14;5=9;10=19;20=4;30=5;60=0;90=3";780.0;244.0;4.0;21.0;123.0;90.0;6.0;;;;;;;0.0;0.0;244.0;0.0;0.0;;;;
2006-12-29;21.0;;125.0;;5.0;;7.0;;105.0;;2.0;;218.0;;2094.0;;1.0;;129990.0;1.6;1.51515151515152;0.0;0.483267943687976;;;;;;;0.0;;2368.0;;2368.0;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;346.0;;10.0;;7.0;2.8;;;;;12442.0;;4333.0;;java=4333;;58.0;54.0;4.0;542.0;1887.0;;4573.0;51.3;;1084.0;20.1;;18.7;;2.0;;"1=331;2=142;4=34;6=16;8=4;10=3;12=4";"0=14;5=9;10=19;20=4;30=5;60=0;90=3";778.0;246.0;4.0;22.0;123.0;91.0;6.0;;;;;;;0.0;0.0;246.0;0.0;0.0;;;;
2006-12-30;21.0;;125.0;;5.0;;7.0;;105.0;;2.0;;218.0;;2094.0;;1.0;;129990.0;1.6;0.0;0.0;0.483267943687976;;;;;;;0.0;;2368.0;;2368.0;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;346.0;;10.0;;7.0;2.8;;;;;12444.0;;4333.0;;java=4333;;58.0;54.0;4.0;542.0;1887.0;;4575.0;51.4;;1084.0;20.1;;18.7;;2.0;;"1=331;2=142;4=34;6=16;8=4;10=3;12=4";"0=14;5=9;10=19;20=4;30=5;60=0;90=3";778.0;246.0;4.0;22.0;123.0;91.0;6.0;;;;;;;0.0;0.0;246.0;0.0;0.0;;;;
2006-12-30;21.0;;125.0;;5.0;;7.0;;105.0;;2.0;;218.0;;2094.0;;1.0;;129990.0;1.6;0.0;0.0;0.483267943687976;;;;;;;0.0;;2368.0;;2368.0;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;346.0;;10.0;;7.0;2.8;;;;;12444.0;;4333.0;;java=4333;;58.0;54.0;4.0;542.0;1887.0;;4575.0;51.4;;1084.0;20.1;;18.7;;2.0;;"1=331;2=142;4=34;6=16;8=4;10=3;12=4";"0=14;5=9;10=19;20=4;30=5;60=0;90=3";778.0;246.0;4.0;22.0;123.0;91.0;6.0;;;;;;;0.0;0.0;246.0;0.0;0.0;;;;
2006-12-30;21.0;;125.0;;5.0;;7.0;;105.0;;2.0;;218.0;;2094.0;;1.0;;129990.0;1.6;0.0;0.0;0.483267943687976;;;;;;;0.0;;2368.0;;2368.0;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;346.0;;10.0;;7.0;2.8;;;;;12445.0;;4333.0;;java=4333;;58.0;54.0;4.0;542.0;1887.0;;4576.0;51.4;;1084.0;20.1;;18.7;;2.0;;"1=331;2=142;4=34;6=16;8=4;10=3;12=4";"0=14;5=9;10=19;20=4;30=5;60=0;90=3";778.0;246.0;4.0;22.0;123.0;91.0;6.0;;;;;;;0.0;0.0;246.0;0.0;0.0;;;;
2006-12-30;21.0;;125.0;;5.0;;7.0;;105.0;;2.0;;221.0;;2117.0;;1.0;;130470.0;1.6;2.0;0.0;0.48677856978615774;;;;;;;0.0;;2378.0;;2378.0;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;346.0;;10.0;;7.0;2.8;;;;;12481.0;;4349.0;;java=4349;;58.0;54.0;4.0;543.0;1897.0;;4592.0;51.4;;1088.0;20.1;;18.8;;2.0;;"1=331;2=142;4=35;6=16;8=4;10=3;12=4";"0=14;5=9;10=19;20=4;30=5;60=0;90=3";784.0;249.0;4.0;23.0;123.0;93.0;6.0;;;;;;;0.0;0.0;249.0;0.0;0.0;;;;
2006-12-30;21.0;;125.0;;5.0;;7.0;;105.0;;2.0;;220.0;;2115.0;;1.0;;130440.0;1.6;26.6666666666667;0.0;0.48643054277828884;;;;;;;0.0;;2378.0;;2378.0;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;346.0;;10.0;;7.0;2.8;;;;;12480.0;;4348.0;;java=4348;;58.0;54.0;4.0;543.0;1897.0;;4592.0;51.4;;1088.0;20.1;;18.8;;2.0;;"1=331;2=142;4=35;6=16;8=4;10=3;12=4";"0=14;5=9;10=19;20=4;30=5;60=0;90=3";784.0;248.0;4.0;23.0;123.0;92.0;6.0;;;;;;;0.0;0.0;248.0;0.0;0.0;;;;
2006-12-30;21.0;;125.0;;5.0;;7.0;;105.0;;2.0;;220.0;;2115.0;;1.0;;130800.0;1.6;2.08333333333333;0.0;0.48509174311926606;;;;;;;0.0;;2387.0;;2387.0;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;346.0;;10.0;;7.0;2.8;;;;;12498.0;;4360.0;;java=4360;;58.0;54.0;4.0;543.0;1905.0;;4598.0;51.3;;1090.0;20.2;;18.8;;2.0;;"1=330;2=142;4=36;6=16;8=4;10=3;12=4";"0=14;5=9;10=19;20=3;30=6;60=0;90=3";786.0;248.0;4.0;23.0;123.0;92.0;6.0;;;;;;;0.0;0.0;248.0;0.0;0.0;;;;
2006-12-30;21.0;;125.0;;5.0;;7.0;;105.0;;2.0;;219.0;;2085.0;;1.0;;131340.0;1.6;0.0;0.0;0.4762448606669712;;;;;;;0.0;;2396.0;;2396.0;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;346.0;;10.0;;7.0;2.8;;;;;12551.0;;4378.0;;java=4378;;58.0;54.0;4.0;549.0;1911.0;;4607.0;51.3;;1096.0;20.3;;18.9;;2.0;;"1=336;2=142;4=36;6=16;8=4;10=3;12=4";"0=14;5=9;10=19;20=3;30=6;60=0;90=3";786.0;247.0;4.0;23.0;122.0;92.0;6.0;;;;;;;0.0;0.0;247.0;0.0;0.0;;;;
2007-01-01;21.0;;125.0;;5.0;;7.0;;105.0;;2.0;;218.0;;2080.0;;1.0;;131340.0;1.6;0.0;0.0;0.4751027866605756;;;;;;;0.0;;2396.0;;2396.0;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;346.0;;10.0;;7.0;2.8;;;;;12551.0;;4378.0;;java=4378;;58.0;54.0;4.0;549.0;1911.0;;4607.0;51.3;;1096.0;20.3;;18.9;;2.0;;"1=336;2=142;4=36;6=16;8=4;10=3;12=4";"0=14;5=9;10=19;20=3;30=6;60=0;90=3";786.0;246.0;4.0;23.0;122.0;91.0;6.0;;;;;;;0.0;0.0;246.0;0.0;0.0;;;;
2007-01-01;21.0;;125.0;;5.0;;7.0;;105.0;;2.0;;218.0;;2080.0;;1.0;;131340.0;1.6;0.0;0.0;0.4751027866605756;;;;;;;0.0;;2396.0;;2396.0;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;346.0;;10.0;;7.0;2.8;;;;;12551.0;;4378.0;;java=4378;;58.0;54.0;4.0;549.0;1911.0;;4607.0;51.3;;1096.0;20.3;;18.9;;2.0;;"1=336;2=142;4=36;6=16;8=4;10=3;12=4";"0=14;5=9;10=19;20=3;30=6;60=0;90=3";786.0;246.0;4.0;23.0;122.0;91.0;6.0;;;;;;;0.0;0.0;246.0;0.0;0.0;;;;
2007-01-01;21.0;;125.0;;5.0;;7.0;;105.0;;2.0;;218.0;;2080.0;;1.0;;131340.0;1.6;0.0;0.0;0.4751027866605756;;;;;;;0.0;;2396.0;;2396.0;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;346.0;;10.0;;7.0;2.8;;;;;12551.0;;4378.0;;java=4378;;58.0;54.0;4.0;549.0;1911.0;;4607.0;51.3;;1096.0;20.3;;18.9;;2.0;;"1=336;2=142;4=36;6=16;8=4;10=3;12=4";"0=14;5=9;10=19;20=3;30=6;60=0;90=3";786.0;246.0;4.0;23.0;122.0;91.0;6.0;;;;;;;0.0;0.0;246.0;0.0;0.0;;;;
2007-01-02;21.0;;125.0;;5.0;;7.0;;105.0;;2.0;;218.0;;2080.0;;1.0;;131340.0;1.6;0.0;0.0;0.4751027866605756;;;;;;;0.0;;2396.0;;2396.0;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;346.0;;10.0;;7.0;2.8;;;;;12551.0;;4378.0;;java=4378;;58.0;54.0;4.0;549.0;1911.0;;4607.0;51.3;;1096.0;20.3;;18.9;;2.0;;"1=336;2=142;4=36;6=16;8=4;10=3;12=4";"0=14;5=9;10=19;20=3;30=6;60=0;90=3";786.0;246.0;4.0;23.0;122.0;91.0;6.0;;;;;;;0.0;0.0;246.0;0.0;0.0;;;;
2007-01-02;21.0;;125.0;;5.0;;7.0;;105.0;;2.0;;218.0;;2080.0;;1.0;;131340.0;1.6;0.0;0.0;0.4751027866605756;;;;;;;0.0;;2396.0;;2396.0;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;346.0;;10.0;;7.0;2.8;;;;;12556.0;;4378.0;;java=4378;;58.0;54.0;4.0;549.0;1911.0;;4612.0;51.3;;1096.0;20.3;;18.9;;2.0;;"1=336;2=142;4=36;6=16;8=4;10=3;12=4";"0=14;5=9;10=19;20=3;30=6;60=0;90=3";786.0;246.0;4.0;23.0;122.0;91.0;6.0;;;;;;;0.0;0.0;246.0;0.0;0.0;;;;
2007-01-09;21.0;;125.0;;5.0;;7.0;;105.0;;2.0;;218.0;;2080.0;;1.0;;131340.0;1.6;0.0;0.0;0.4751027866605756;;;;;;;0.0;;2396.0;;2396.0;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;346.0;;10.0;;7.0;2.8;;;;;12556.0;;4378.0;;java=4378;;58.0;54.0;4.0;549.0;1911.0;;4612.0;51.3;;1096.0;20.3;;18.9;;2.0;;"1=336;2=142;4=36;6=16;8=4;10=3;12=4";"0=14;5=9;10=19;20=3;30=6;60=0;90=3";786.0;246.0;4.0;23.0;122.0;91.0;6.0;;;;;;;0.0;0.0;246.0;0.0;0.0;;;;
2007-02-05;21.0;;125.0;;5.0;;7.0;;105.0;;2.0;;218.0;;2080.0;;1.0;;131340.0;1.6;0.0;0.0;0.4751027866605756;;;;;;;0.0;;2396.0;;2396.0;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;346.0;;10.0;;7.0;2.8;;;;;12556.0;;4378.0;;java=4378;;58.0;54.0;4.0;549.0;1911.0;;4612.0;51.3;;1097.0;20.3;;18.9;;2.0;;"1=336;2=142;4=36;6=16;8=4;10=3;12=4";"0=14;5=9;10=19;20=3;30=6;60=0;90=3";787.0;246.0;4.0;23.0;122.0;91.0;6.0;;;;;;;0.0;0.0;246.0;0.0;0.0;;;;
